cpu0;avg_rtt_a1;avg_rtt_a2;avg_loss_a1;avg_loss_a2;r_a1;r_a2
4701.18;40.08;219.72;0.00002;0.0;7;7
4702.46;40.13;219.59;0.00002;0.0;7;7
4703.92;39.99;219.69;0.00002;0.0;7;7
4705.22;40.25;219.96;0.00002;0.0;7;7
4706.59;40.09;219.51;0.00002;0.0;7;7
4707.87;40.23;219.46;0.00002;0.0;7;7
4709.29;40.32;219.49;0.00002;0.0;7;7
4710.59;40.13;219.47;0.00002;0.0;7;7
4712.03;0.0;0.0;0.0;0.0;0;0
4713.29;40.5;219.82;0.00002;0.0;7;7
4714.49;0.0;0.0;0.0;0.0;0;0
4715.83;39.98;219.48;0.00002;0.0;7;7
4716.66;40.25;219.7;0.00002;0.0;7;7
4717.82;40.22;219.73;0.00002;0.0;7;7
4719.04;40.04;219.71;0.00002;0.0;7;7
4720.37;40.33;219.4;0.00002;0.0;7;7
4721.61;40.35;219.53;0.00002;0.0;7;7
4722.95;39.85;219.4;0.00002;0.0;7;7
4724.25;40.04;219.51;0.00002;0.0;7;7
4725.44;40.15;219.51;0.00002;0.0;7;7
4726.72;40.14;219.58;0.00002;0.0;7;7
4727.72;39.86;219.42;0.00002;0.0;7;7
4728.81;0.0;0.0;0.0;0.0;0;0
4729.82;40.04;219.86;0.00002;0.0;7;7
4730.89;39.9;219.39;0.00002;0.0;7;7
4731.97;40.13;219.58;0.00002;0.0;7;7
4733.06;39.94;219.37;0.00002;0.0;7;7
4734.21;40.28;219.69;0.00002;0.0;7;7
4735.46;40.19;219.95;0.00002;0.0;7;7
4736.76;40.15;219.31;0.00002;0.0;7;7
4738.08;40.06;219.54;0.00002;0.0;7;7
4738.08;40.14;219.56;0.00002;0.0;7;7
4739.24;40.18;219.51;0.00002;0.0;7;7
4740.29;40.05;219.76;0.00002;0.0;7;7
4741.5;40.23;219.33;0.00002;0.0;7;7
4742.66;40.25;219.48;0.00002;0.0;7;7
4743.9;40.23;219.49;0.00002;0.0;7;7
4745.03;40.12;219.4;0.00002;0.0;7;7
4746.03;40.22;219.48;0.00002;0.0;7;7
4747.12;40.1;219.31;0.00002;0.0;7;7
4748.19;40.46;219.36;0.00002;0.0;7;7
4749.32;40.42;219.38;0.00002;0.0;7;7
4750.44;40.09;219.37;0.00002;0.0;7;7
4751.81;39.93;219.48;0.00002;0.0;7;7
4753.08;40.07;219.62;0.00002;0.0;7;7
4754.38;40.16;219.37;0.00002;0.0;7;7
4755.66;40.24;219.44;0.00002;0.0;7;7
4756.82;40.25;219.61;0.00002;0.0;7;7
4758.21;40.14;219.44;0.00002;0.0;7;7
4759.78;40.16;219.52;0.00002;0.0;7;7
4761.24;40.06;219.41;0.00002;0.0;7;7
4762.58;40.29;220.15;0.00002;0.0;7;7
4763.77;40.2;219.91;0.00002;0.0;7;7
4765.16;40.05;219.41;0.00002;0.0;7;7
4766.61;40.1;219.31;0.00002;0.0;7;7
4768.14;40.0;219.47;0.00002;0.0;7;7
4769.46;40.13;219.52;0.00002;0.0;7;7
4770.82;40.18;219.63;0.00002;0.0;7;7
4771.02;40.17;219.9;0.00002;0.0;7;7
4771.22;40.24;219.84;0.00002;0.0;7;7
4771.61;40.25;219.52;0.00002;0.0;7;7
4771.61;40.33;219.39;0.00002;0.0;7;7
4771.62;40.13;219.35;0.00002;0.0;7;7
4771.62;40.19;220.13;0.00002;0.0;7;7
4771.62;40.3;219.39;0.00002;0.0;7;7
4771.62;40.06;219.56;0.00002;0.0;7;7
4771.62;40.06;219.56;0.00002;0.0;7;7
4771.62;40.17;220.14;0.00002;0.0;7;7
4771.86;39.98;219.7;0.00002;0.0;7;7
4772.5;0.0;0.0;0.0;0.0;0;0
4773.41;39.71;219.54;0.00002;0.0;7;7
4774.11;40.16;220.03;0.00002;0.0;7;7
4774.91;39.89;219.54;0.00008;0.0;7;8
4776.06;39.75;219.43;0.00002;0.0;7;8
4776.99;0.0;0.0;0.0;0.0;0;0
4776.99;40.11;219.65;0.00002;0.0;7;8
4778.1;40.22;219.8;0.00002;0.0;7;8
4779.03;40.11;219.36;0.00002;0.0;7;8
4780.05;40.19;219.47;0.00002;0.0;7;8
4781.14;40.29;219.72;0.00002;0.0;7;8
4782.23;39.98;219.46;0.00002;0.0;7;8
4783.33;40.25;219.71;0.00002;0.0;7;8
4784.01;39.91;219.6;0.00002;0.0;7;8
4784.86;40.12;219.57;0.00002;0.0;7;8
4785.7;39.98;219.78;0.00002;0.0;7;8
4786.71;40.38;219.92;0.00002;0.0;7;8
4787.63;40.19;219.35;0.00002;0.0;7;8
4788.55;40.2;219.49;0.00002;0.0;7;8
4789.39;40.03;219.42;0.00002;0.0;7;8
4790.46;0.0;0.0;0.0;0.0;0;0
4791.44;39.99;219.6;0.00002;0.0;7;8
4792.53;40.29;219.79;0.00002;0.0;7;8
4793.65;40.16;219.53;0.00002;0.0;7;8
4794.82;40.14;219.35;0.00002;0.0;7;8
4795.89;40.25;219.66;0.00002;0.0;7;8
4796.96;39.99;219.44;0.00002;0.0;7;8
4797.88;40.02;219.49;0.00002;0.0;7;8
4798.86;40.22;219.57;0.00002;0.0;7;8
4799.77;40.18;219.42;0.00002;0.0;7;8
4800.77;40.35;219.51;0.00002;0.0;7;8
4801.92;40.09;219.5;0.00002;0.0;7;8
4803.13;40.26;219.43;0.00002;0.0;7;8
4804.35;40.06;219.48;0.00002;0.0;7;8
4805.62;40.3;219.7;0.00002;0.0;7;8
4806.89;39.99;219.5;0.00002;0.0;7;8
4807.99;39.88;219.56;0.00002;0.0;7;8
4809.13;40.23;219.57;0.00002;0.0;7;8
4809.88;40.11;219.44;0.00002;0.0;7;8
4810.97;39.97;219.71;0.00002;0.0;7;8
4812.15;40.04;219.33;0.00002;0.0;7;8
4813.41;40.07;219.42;0.00002;0.0;7;8
4814.44;40.36;219.4;0.00002;0.0;7;8
4815.62;39.89;219.48;0.00002;0.0;7;8
4816.86;39.43;219.46;0.00002;0.0;7;8
4817.85;39.57;219.46;0.00002;0.0;7;8
4819.05;39.53;219.5;0.00003;0.0;7;8
4820.11;39.63;219.67;0.00003;0.0;7;8
4821.09;39.52;219.36;0.00003;0.0;7;8
4822.16;39.51;219.46;0.00003;0.0;7;8
4822.16;39.55;219.59;0.00002;0.0;7;8
4823.36;39.46;219.68;0.00002;0.0;7;8
4824.42;39.59;219.79;0.00002;0.0;7;8
4825.28;39.48;219.4;0.00002;0.0;7;8
4826.16;39.48;219.4;0.00002;0.0;7;8
4827.33;39.52;219.72;0.00002;0.0;7;8
4828.42;39.55;219.64;0.00002;0.0;7;8
4829.43;39.48;219.65;0.00002;0.0;7;8
4830.62;39.45;219.47;0.00002;0.0;7;8
4831.85;39.5;220.05;0.00002;0.0;7;8
4833.13;39.34;219.46;0.00003;0.0;7;8
4834.12;39.42;219.5;0.00003;0.0;7;8
4835.24;39.62;219.54;0.00003;0.0;7;8
4836.52;39.44;219.37;0.00003;0.0;7;8
4837.66;39.44;219.35;0.00003;0.0;7;8
4838.73;39.44;219.52;0.00003;0.0;7;8
4839.87;39.53;219.57;0.00003;0.0;7;8
4840.88;39.49;219.5;0.00003;0.0;7;8
4841.89;39.47;219.5;0.00003;0.0;7;8
4842.88;39.42;219.73;0.00003;0.0;7;8
4843.95;39.4;219.35;0.00003;0.0;7;8
4844.91;39.48;219.67;0.00003;0.0;7;8
4846.11;39.56;219.43;0.00003;0.0;7;8
4847.38;39.52;219.51;0.00003;0.0;7;8
4848.61;39.53;219.76;0.00003;0.0;7;8
4849.88;39.51;219.49;0.00003;0.0;7;8
4850.96;39.5;219.39;0.00003;0.0;7;8
4851.84;39.49;219.5;0.00002;0.0;7;8
4852.98;39.52;219.54;0.00002;0.0;7;8
4853.92;39.48;219.34;0.00002;0.0;7;8
4855.19;39.64;219.68;0.00002;0.0;7;8
4856.17;39.54;219.52;0.00002;0.0;7;8
4856.93;39.5;219.71;0.00002;0.0;7;8
4857.98;39.43;219.57;0.00002;0.0;7;8
4858.96;39.46;219.79;0.00002;0.0;7;8
4860.06;39.41;219.5;0.00002;0.0;7;8
4861.02;39.41;219.5;0.00002;0.0;7;8
4862.02;39.45;219.6;0.00002;0.0;7;8
4863.03;39.38;219.52;0.00002;0.0;7;8
4864.05;39.57;219.55;0.00003;0.0;7;8
4864.92;39.52;219.59;0.00003;0.0;7;8
4866.14;39.4;219.42;0.00003;0.0;7;8
4867.03;39.62;219.54;0.00003;0.0;7;8
4867.03;39.56;219.82;0.00003;0.0;7;8
4868.03;39.5;219.35;0.00003;0.0;7;8
4868.82;39.51;219.49;0.00003;0.0;7;8
4869.87;39.56;219.44;0.00003;0.0;7;8
4870.92;39.68;219.47;0.00003;0.0;7;8
4871.96;39.46;219.35;0.00003;0.0;7;8
4873.03;39.48;219.48;0.00003;0.0;7;8
4873.86;39.5;219.61;0.00003;0.0;7;8
4874.76;39.38;219.67;0.00003;0.0;7;8
4875.61;39.51;219.45;0.00003;0.0;7;8
4876.39;39.39;219.34;0.00002;0.0;7;8
4877.45;39.54;219.68;0.00002;0.0;7;8
4878.53;39.55;219.74;0.00003;0.0;7;8
4879.51;39.38;219.42;0.00003;0.0;7;8
4880.46;39.46;219.33;0.00003;0.0;7;8
4881.52;39.46;219.33;0.00003;0.0;7;8
4881.98;39.49;219.54;0.00003;0.0;7;8
4882.01;39.5;219.41;0.00002;0.0;7;8
4882.26;40.04;219.43;0.00002;0.0;7;8
4882.5;39.63;219.57;0.00003;0.0;7;8
4882.5;39.47;219.35;0.00003;0.0;7;8
4882.51;39.74;219.9;0.00003;0.0;7;8
4882.51;39.9;219.58;0.00003;0.0;7;8
4882.51;39.93;219.51;0.00003;0.0;7;8
4882.51;40.17;220.4;0.00003;0.0;7;8
4882.51;39.8;219.84;0.00003;0.0;7;8
4882.51;39.54;219.71;0.00003;0.0;7;8
4882.51;39.52;219.64;0.00003;0.0;7;8
4882.51;39.68;219.58;0.00003;0.0;7;8
4882.51;39.64;219.8;0.00003;0.0;7;8
4882.59;39.48;219.59;0.00003;0.0;7;8
4882.79;39.53;219.95;0.00003;0.0;7;8
4883.38;39.7;219.66;0.00003;0.0;7;8
4883.93;39.59;219.42;0.00007;0.0;8;8
4884.59;39.47;219.81;0.00002;0.0;8;8
4885.46;39.48;219.34;0.00002;0.0;8;8
4886.27;39.54;219.74;0.00002;0.0;8;8
4886.86;39.41;219.69;0.00002;0.0;8;8
4887.88;39.58;219.46;0.00002;0.0;8;8
4888.6;39.39;219.55;0.00002;0.0;8;8
4889.46;39.54;219.64;0.00002;0.0;8;8
4889.99;39.5;219.46;0.00002;0.0;8;8
4890.75;39.63;219.81;0.00002;0.0;8;8
4891.28;39.8;219.45;0.00002;0.0;8;8
4891.28;0.0;0.0;0.0;0.0;0;0
4892.01;39.68;219.39;0.00002;0.0;8;8
4892.66;39.53;219.6;0.00002;0.0;8;8
4893.23;39.59;219.45;0.00002;0.0;8;8
4894.05;39.61;219.61;0.00002;0.0;8;8
4894.89;39.51;219.77;0.00002;0.0;8;8
4895.74;39.54;219.81;0.00002;0.0;8;8
4896.5;39.45;219.4;0.00002;0.0;8;8
4897.29;39.48;219.6;0.00002;0.0;8;8
4898.41;39.55;219.62;0.00002;0.0;8;8
4899.23;39.57;220.02;0.00002;0.0;8;8
4900.09;39.53;219.93;0.00002;0.0;8;8
4900.83;39.52;219.67;0.00002;0.0;8;8
4901.64;39.58;219.67;0.00002;0.0;8;8
4902.29;39.43;219.34;0.00002;0.0;8;8
4903.22;39.43;219.47;0.00002;0.0;8;8
4903.84;39.48;219.53;0.00002;0.0;8;8
4904.66;39.65;219.69;0.00002;0.0;8;8
4905.43;39.48;219.5;0.00002;0.0;8;8
4906.13;39.49;219.62;0.00002;0.0;8;8
4906.88;39.47;219.63;0.00002;0.0;8;8
4907.65;39.47;219.81;0.00002;0.0;8;8
4908.5;39.47;219.81;0.00002;0.0;8;8
4909.17;39.47;219.66;0.00002;0.0;8;8
4909.93;39.5;219.57;0.00002;0.0;8;8
4910.72;39.43;219.42;0.00002;0.0;8;8
4911.38;0.0;0.0;0.0;0.0;0;0
4912.16;39.58;219.44;0.00002;0.0;8;8
4913.13;39.59;219.47;0.00002;0.0;8;8
4913.99;39.6;219.62;0.00002;0.0;8;8
4914.8;0.0;0.0;0.0;0.0;0;0
4915.76;39.37;219.64;0.00002;0.0;8;8
4916.61;39.45;219.8;0.00002;0.0;8;8
4917.34;39.63;219.57;0.00002;0.0;8;8
4918.12;39.57;219.84;0.00002;0.0;8;8
4919.0;39.52;219.52;0.00002;0.0;8;8
4919.55;39.63;219.9;0.00002;0.0;8;8
4920.23;39.52;219.77;0.00002;0.0;8;8
4920.85;39.62;219.47;0.00002;0.0;8;8
4921.73;39.52;219.76;0.00002;0.0;8;8
4922.47;39.56;219.52;0.00002;0.0;8;8
4923.31;39.46;219.55;0.00002;0.0;8;8
4924.09;39.56;219.44;0.00002;0.0;8;8
4924.83;39.45;219.8;0.00002;0.0;8;8
4925.46;39.53;219.57;0.00002;0.0;8;8
4926.16;39.59;219.88;0.00002;0.0;8;8
4926.97;39.69;219.59;0.00002;0.0;8;8
4926.97;0.0;0.0;0.0;0.0;0;0
4927.7;39.6;219.32;0.00002;0.0;8;8
4928.42;39.47;219.57;0.00002;0.0;8;8
4929.26;39.55;219.64;0.00002;0.0;8;8
4930.08;39.38;219.52;0.00002;0.0;8;8
4931.0;39.48;219.49;0.00002;0.0;8;8
4931.91;39.56;219.41;0.00002;0.0;8;8
4932.69;39.64;219.44;0.00002;0.0;8;8
4933.27;39.64;219.5;0.00002;0.0;8;8
4934.05;39.57;219.61;0.00002;0.0;8;8
4934.86;39.51;219.88;0.00002;0.0;8;8
4935.53;39.63;219.35;0.00002;0.0;8;8
4936.44;0.0;0.0;0.0;0.0;0;0
4937.41;39.67;219.49;0.00002;0.0;8;8
4938.13;39.47;219.7;0.00002;0.0;8;8
4938.87;39.6;219.45;0.00002;0.0;8;8
4939.51;39.6;219.93;0.00002;0.0;8;8
4940.46;39.61;219.45;0.00002;0.0;8;8
4941.26;39.5;219.38;0.00002;0.0;8;8
4942.15;39.51;219.47;0.00002;0.0;8;8
4943.01;39.59;219.58;0.00002;0.0;8;8
4943.79;39.57;219.66;0.00002;0.0;8;8
4944.38;39.6;219.75;0.00002;0.0;8;8
4945.19;39.51;219.57;0.00002;0.0;8;8
4946.15;39.51;219.57;0.00002;0.0;8;8
4946.96;39.57;219.34;0.00002;0.0;8;8
4947.73;39.54;219.37;0.00002;0.0;8;8
4948.55;39.66;219.8;0.00002;0.0;8;8
4949.33;39.57;219.99;0.00002;0.0;8;8
4950.07;39.49;219.68;0.00002;0.0;8;8
4950.89;39.42;219.63;0.00002;0.0;8;8
4951.69;39.41;219.57;0.00002;0.0;8;8
4952.27;39.71;219.68;0.00002;0.0;8;8
4953.02;39.69;219.48;0.00002;0.0;8;8
4953.69;39.66;219.32;0.00002;0.0;8;8
4954.44;39.65;219.84;0.00002;0.0;8;8
4955.29;39.55;219.35;0.00002;0.0;8;8
4955.96;39.56;219.66;0.00002;0.0;8;8
4956.71;39.64;219.59;0.00002;0.0;8;8
4957.56;39.57;219.55;0.00002;0.0;8;8
4958.29;39.52;219.44;0.00002;0.0;8;8
4959.0;39.59;219.68;0.00002;0.0;8;8
4959.88;39.61;219.67;0.00002;0.0;8;8
4959.88;39.51;219.58;0.00002;0.0;8;8
4960.73;39.73;219.49;0.00002;0.0;8;8
4961.27;39.83;220.22;0.00002;0.0;8;8
4961.27;39.56;219.68;0.00002;0.0;8;8
4961.29;39.82;219.72;0.00002;0.0;8;8
4961.39;39.53;219.74;0.00003;0.0;8;8
4961.4;39.51;219.59;0.00003;0.0;8;8
4961.41;39.47;219.57;0.00002;0.0;8;8
4961.41;39.48;219.35;0.00002;0.0;8;8
4961.41;39.56;219.46;0.00003;0.0;8;8
4961.41;39.52;219.58;0.00003;0.0;8;8
4961.41;39.57;219.68;0.00003;0.0;8;8
4961.41;39.49;219.54;0.00003;0.0;8;8
4961.41;39.59;219.68;0.00003;0.0;8;8
4961.41;39.53;219.58;0.00003;0.0;8;8
4961.41;39.55;219.59;0.00003;0.0;8;8
4961.41;39.51;219.56;0.00003;0.0;8;8
4961.42;39.52;219.48;0.00003;0.0;8;8
4961.6;39.42;219.56;0.00003;0.0;8;8
4961.82;39.88;219.6;0.00003;0.0;8;8
4962.45;39.5;219.56;0.00007;0.0;8;9
4962.87;39.53;219.97;0.00003;0.0;8;9
4963.26;39.45;219.51;0.00003;0.0;8;9
4963.84;39.52;219.42;0.00003;0.0;8;9
4964.44;39.54;219.85;0.00003;0.0;8;9
4965.0;39.48;219.73;0.00003;0.0;8;9
4965.54;39.51;219.46;0.00003;0.0;8;9
4966.1;39.58;219.51;0.00003;0.0;8;9
4966.82;39.59;219.43;0.00003;0.0;8;9
4967.38;39.59;219.73;0.00003;0.0;8;9
4968.04;39.42;219.41;0.00003;0.0;8;9
4968.6;39.42;219.41;0.00003;0.0;8;9
4969.16;39.55;219.76;0.00003;0.0;8;9
4969.82;39.45;219.55;0.00003;0.0;8;9
4970.34;39.58;219.53;0.00003;0.0;8;9
4971.01;39.44;219.45;0.00003;0.0;8;9
4971.62;39.58;219.67;0.00003;0.0;8;9
4972.22;39.5;219.46;0.00003;0.0;8;9
4972.66;39.48;219.77;0.00003;0.0;8;9
4973.38;39.5;219.7;0.00003;0.0;8;9
4974.1;39.71;219.52;0.00003;0.0;8;9
4974.73;39.48;219.33;0.00003;0.0;8;9
4975.39;39.46;219.43;0.00003;0.0;8;9
4975.98;39.47;219.47;0.00003;0.0;8;9
4976.48;39.52;219.57;0.00003;0.0;8;9
4976.48;39.48;219.38;0.00003;0.0;8;9
4977.05;39.49;219.54;0.00003;0.0;8;9
4977.64;39.43;219.64;0.00003;0.0;8;9
4978.33;39.43;219.32;0.00003;0.0;8;9
4978.95;39.58;219.83;0.00003;0.0;8;9
4979.41;39.42;219.5;0.00003;0.0;8;9
4979.99;39.55;219.38;0.00003;0.0;8;9
4980.52;39.48;219.72;0.00003;0.0;8;9
4981.18;39.51;219.48;0.00003;0.0;8;9
4981.8;39.5;219.63;0.00003;0.0;8;9
4982.24;39.5;219.61;0.00003;0.0;8;9
4982.76;39.72;219.67;0.00003;0.0;8;9
4983.13;39.51;219.48;0.00003;0.0;8;9
4983.57;39.51;219.34;0.00003;0.0;8;9
4984.01;39.5;219.54;0.00003;0.0;8;9
4984.4;39.51;219.63;0.00003;0.0;8;9
4984.89;39.59;219.67;0.00003;0.0;8;9
4985.26;39.52;219.57;0.00003;0.0;8;9
4985.73;39.56;219.64;0.00003;0.0;8;9
4986.28;39.5;219.72;0.00003;0.0;8;9
4986.87;39.49;219.58;0.00003;0.0;8;9
4987.4;39.45;219.5;0.00003;0.0;8;9
4987.88;39.57;219.65;0.00003;0.0;8;9
4988.41;39.47;219.65;0.00003;0.0;8;9
4988.8;39.48;219.47;0.00003;0.0;8;9
4989.38;39.48;219.45;0.00003;0.0;8;9
4989.81;39.5;219.6;0.00003;0.0;8;9
4990.28;39.59;219.6;0.00003;0.0;8;9
4990.71;39.45;219.59;0.00003;0.0;8;9
4991.32;39.61;219.52;0.00003;0.0;8;9
4991.87;39.37;219.34;0.00003;0.0;8;9
4992.37;39.49;219.58;0.00003;0.0;8;9
4993.03;39.64;219.48;0.00003;0.0;8;9
4993.65;39.47;219.44;0.00003;0.0;8;9
4994.21;39.49;219.38;0.00003;0.0;8;9
4994.91;39.42;219.35;0.00003;0.0;8;9
4995.54;39.42;219.35;0.00003;0.0;8;9
4996.23;39.48;219.49;0.00003;0.0;8;9
4996.75;39.56;219.64;0.00003;0.0;8;9
4997.41;39.6;219.38;0.00003;0.0;8;9
4997.41;39.45;219.37;0.00003;0.0;8;9
4997.89;39.4;219.52;0.00003;0.0;8;9
4998.56;39.53;219.43;0.00003;0.0;8;9
4999.19;39.64;219.66;0.00003;0.0;8;9
4999.77;39.48;219.51;0.00003;0.0;8;9
5000.39;39.49;219.48;0.00003;0.0;8;9
5001.07;39.43;219.38;0.00003;0.0;8;9
5001.59;39.61;219.64;0.00003;0.0;8;9
5002.03;39.51;219.45;0.00003;0.0;8;9
5002.59;39.6;219.48;0.00003;0.0;8;9
5003.3;39.44;219.42;0.00003;0.0;8;9
5003.89;39.45;219.83;0.00003;0.0;8;9
5004.49;39.54;219.47;0.00003;0.0;8;9
5005.01;39.52;219.74;0.00003;0.0;8;9
5005.57;39.37;219.56;0.00003;0.0;8;9
5006.11;39.59;219.52;0.00003;0.0;8;9
5006.49;39.38;219.62;0.00003;0.0;8;9
5006.88;0.0;0.0;0.0;0.0;0;0
5007.38;39.49;219.72;0.00003;0.0;8;9
5007.74;39.48;219.61;0.00003;0.0;8;9
5008.02;39.41;219.4;0.00003;0.0;8;9
5008.48;39.4;219.37;0.00003;0.0;8;9
5009.23;39.44;219.51;0.00003;0.0;8;9
5009.72;39.43;219.62;0.00003;0.0;8;9
5010.36;39.4;219.47;0.00003;0.0;8;9
5010.91;39.5;219.73;0.00003;0.0;8;9
5011.49;39.41;219.57;0.00003;0.0;8;9
5012.09;39.45;219.73;0.00003;0.0;8;9
5012.73;39.57;219.91;0.00003;0.0;8;9
5013.21;39.46;219.31;0.00003;0.0;8;9
5013.74;39.48;219.65;0.00003;0.0;8;9
5014.26;39.45;219.69;0.00003;0.0;8;9
5014.88;39.38;219.34;0.00003;0.0;8;9
5015.64;39.54;219.42;0.00003;0.0;8;9
5016.3;39.49;219.54;0.00003;0.0;8;9
5016.85;39.47;219.59;0.00003;0.0;8;9
5017.46;39.42;219.39;0.00003;0.0;8;9
5017.46;39.49;219.63;0.00003;0.0;8;9
5017.46;39.5;219.69;0.00003;0.0;8;9
5017.48;39.48;219.57;0.00003;0.0;8;9
5017.59;39.51;219.46;0.00003;0.0;8;9
5017.59;39.49;219.44;0.00003;0.0;8;9
5017.59;39.52;219.33;0.00003;0.0;8;9
5017.59;39.61;219.63;0.00003;0.0;8;9
5017.59;39.61;219.63;0.00003;0.0;8;9
5017.59;39.53;219.61;0.00003;0.0;8;9
5017.59;39.55;219.59;0.00003;0.0;8;9
5017.59;39.54;219.53;0.00003;0.0;8;9
5017.59;39.52;219.61;0.00003;0.0;8;9
5017.59;39.56;220.16;0.00003;0.0;8;9
5017.59;39.52;219.5;0.00003;0.0;8;9
5017.59;39.52;219.43;0.00003;0.0;8;9
5017.59;39.55;219.43;0.00003;0.0;8;9
5017.59;39.49;219.77;0.00003;0.0;8;9
5017.59;39.62;219.55;0.00003;0.0;8;9
5017.59;39.78;219.44;0.00003;0.0;8;9
5017.59;40.02;219.53;0.00003;0.0;8;9
5017.59;39.95;219.52;0.00003;0.0;8;9
5017.59;39.76;219.84;0.00003;0.0;8;9
5017.62;39.75;219.94;0.00003;0.0;8;9
5017.74;39.83;219.68;0.00003;0.0;8;9
5017.83;39.64;219.57;0.00003;0.0;8;9
5018.04;39.93;220.36;0.00003;0.0;8;9
5018.33;40.09;219.94;0.00007;0.0;8;9
5018.67;40.53;219.83;0.00002;0.0;9;9
5018.84;39.73;219.83;0.00002;0.0;9;9
5019.16;40.22;219.4;0.00002;0.0;9;9
5019.32;40.29;219.36;0.00002;0.0;9;9
5019.47;40.27;219.53;0.00002;0.0;9;9
5019.68;40.07;219.71;0.00002;0.0;9;9
5020.03;40.3;219.86;0.00002;0.0;9;9
5020.27;40.35;219.71;0.00002;0.0;9;9
5020.53;40.05;219.46;0.00002;0.0;9;9
5020.74;40.21;219.52;0.00002;0.0;9;9
5021.04;40.3;219.49;0.00002;0.0;9;9
5021.21;39.96;219.53;0.00002;0.0;9;9
5021.64;40.2;219.56;0.00002;0.0;9;9
5022.01;40.18;219.52;0.00002;0.0;9;9
5022.3;40.05;219.48;0.00002;0.0;9;9
5022.56;40.12;219.66;0.00003;0.0;9;9
5022.69;40.25;219.48;0.00003;0.0;9;9
5023.03;40.33;219.67;0.00003;0.0;9;9
5023.55;40.31;219.63;0.00003;0.0;9;9
5023.94;40.12;219.74;0.00003;0.0;9;9
5024.27;40.33;219.87;0.00003;0.0;9;9
5024.77;40.24;219.57;0.00003;0.0;9;9
5024.92;39.99;219.55;0.00003;0.0;9;9
5025.11;40.18;219.4;0.00003;0.0;9;9
5025.31;40.09;219.56;0.00002;0.0;9;9
5025.31;40.22;219.76;0.00002;0.0;9;9
5025.56;40.1;219.66;0.00002;0.0;9;9
5025.98;40.39;219.67;0.00002;0.0;9;9
5026.09;40.39;219.67;0.00002;0.0;9;9
5026.18;40.08;219.55;0.00002;0.0;9;9
5026.36;40.09;219.39;0.00002;0.0;9;9
5026.54;40.67;219.74;0.00003;0.0;9;9
5026.83;40.29;219.77;0.00003;0.0;9;9
5027.04;40.21;219.77;0.00002;0.0;9;9
5027.33;40.31;219.31;0.00003;0.0;9;9
5027.61;40.12;219.83;0.00003;0.0;9;9
5027.98;40.54;219.36;0.00003;0.0;9;9
5028.32;40.11;219.64;0.00003;0.0;9;9
5028.62;40.01;219.94;0.00003;0.0;9;9
5028.82;40.12;219.88;0.00003;0.0;9;9
5028.98;39.97;219.58;0.00003;0.0;9;9
5029.43;40.27;219.56;0.00003;0.0;9;9
5029.66;40.09;219.65;0.00003;0.0;9;9
5030.01;40.03;219.75;0.00003;0.0;9;9
5030.41;39.81;219.58;0.00003;0.0;9;9
5030.64;40.18;219.61;0.00003;0.0;9;9
5030.89;39.83;219.78;0.00003;0.0;9;9
5031.25;40.12;219.69;0.00003;0.0;9;9
5031.66;39.77;219.62;0.00003;0.0;9;9
5031.92;39.88;219.51;0.00003;0.0;9;9
5032.29;39.89;219.59;0.00003;0.0;9;9
5032.62;39.8;219.38;0.00003;0.0;9;9
5032.79;39.82;219.68;0.00003;0.0;9;9
5033.15;39.66;219.88;0.00003;0.0;9;9
5033.5;39.92;219.54;0.00003;0.0;9;9
5033.79;40.2;219.7;0.00003;0.0;9;9
5034.05;39.96;219.75;0.00003;0.0;9;9
5034.4;40.06;219.81;0.00003;0.0;9;9
5034.71;39.87;220.03;0.00003;0.0;9;9
5035.24;39.89;220.05;0.00003;0.0;9;9
5035.38;39.79;219.4;0.00003;0.0;9;9
5035.38;39.86;219.64;0.00003;0.0;9;9
5035.58;39.84;219.49;0.00003;0.0;9;9
5035.7;40.07;219.44;0.00003;0.0;9;9
5035.97;40.05;219.78;0.00003;0.0;9;9
5036.23;39.82;219.76;0.00003;0.0;9;9
5036.48;39.95;219.54;0.00003;0.0;9;9
5036.69;39.84;219.54;0.00003;0.0;9;9
5036.84;39.96;219.58;0.00003;0.0;9;9
5037.15;39.96;219.57;0.00003;0.0;9;9
5037.3;39.83;219.89;0.00003;0.0;9;9
5037.65;39.98;220.04;0.00003;0.0;9;9
5037.82;39.98;220.04;0.00003;0.0;9;9
5038.09;39.98;219.58;0.00003;0.0;9;9
5038.41;39.86;219.84;0.00003;0.0;9;9
5038.65;40.07;219.48;0.00003;0.0;9;9
5038.8;40.1;219.73;0.00003;0.0;9;9
5039.08;39.86;219.92;0.00003;0.0;9;9
5039.34;40.22;219.68;0.00003;0.0;9;9
5039.76;40.02;219.7;0.00003;0.0;9;9
5040.09;39.84;219.52;0.00003;0.0;9;9
5040.24;40.05;219.74;0.00003;0.0;9;9
5040.51;39.95;219.64;0.00003;0.0;9;9
5040.8;39.8;219.87;0.00003;0.0;9;9
5041.24;39.83;219.66;0.00003;0.0;9;9
5041.43;40.09;219.75;0.00003;0.0;9;9
5041.64;39.8;219.79;0.00003;0.0;9;9
5041.94;39.93;219.59;0.00003;0.0;9;9
5042.48;39.93;219.76;0.00003;0.0;9;9
5042.84;40.17;219.46;0.00003;0.0;9;9
5043.11;39.68;219.5;0.00003;0.0;9;9
